"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more"
"1500000US060371066042","Block Group 2, Census Tract 1066.04, Los Angeles County, California","649","122","26","33","24","30","7","10","0","12","12","14","61","56","89","69","9","15","30","42","78","83","66","51","76","67","36","36","43","39","59","54","33","36"
"1500000US060371066043","Block Group 3, Census Tract 1066.04, Los Angeles County, California","175","69","0","12","0","12","17","27","0","12","0","12","34","57","0","12","0","12","15","17","0","12","9","15","85","75","8","13","0","12","0","12","7","11"
"1500000US060371066044","Block Group 4, Census Tract 1066.04, Los Angeles County, California","291","72","0","12","6","10","36","38","0","12","41","33","6","9","6","10","24","38","0","12","40","45","41","48","23","23","8","15","6","9","31","32","23","35"
"1500000US060371066411","Block Group 1, Census Tract 1066.41, Los Angeles County, California","794","22","21","17","18","15","9","12","13","15","22","26","20","18","29","26","0","12","12","14","58","30","46","26","104","45","92","40","64","29","98","44","188","48"
"1500000US060371066421","Block Group 1, Census Tract 1066.42, Los Angeles County, California","417","77","13","20","33","39","0","12","9","15","0","12","0","12","10","16","0","12","0","12","8","13","9","14","51","53","69","48","55","45","61","36","99","50"
"1500000US060371066422","Block Group 2, Census Tract 1066.42, Los Angeles County, California","316","64","0","12","0","12","0","12","7","11","0","12","0","12","10","16","18","21","0","12","18","22","22","24","54","36","20","22","63","41","37","30","67","52"
"1500000US060371066423","Block Group 3, Census Tract 1066.42, Los Angeles County, California","301","61","10","16","10","16","10","15","10","15","0","12","30","44","13","21","0","12","0","12","23","26","0","12","82","55","48","53","21","24","5","11","39","30"
"1500000US060371066431","Block Group 1, Census Tract 1066.43, Los Angeles County, California","805","74","0","12","10","15","0","12","9","15","11","17","0","12","11","17","0","12","0","12","12","17","26","31","97","55","54","34","112","68","245","84","218","83"
"1500000US060371066432","Block Group 2, Census Tract 1066.43, Los Angeles County, California","273","59","0","12","8","13","0","12","0","12","0","12","0","12","0","12","0","12","8","14","18","18","9","14","12","20","19","27","28","31","62","42","109","55"
"1500000US060371066433","Block Group 3, Census Tract 1066.43, Los Angeles County, California","277","63","0","12","0","12","7","10","0","12","0","12","20","34","8","12","17","20","9","15","0","12","19","29","27","24","11","21","35","32","65","48","59","30"
"1500000US060371066451","Block Group 1, Census Tract 1066.45, Los Angeles County, California","482","77","0","12","0","12","0","12","16","25","0","12","17","18","31","23","0","12","8","12","58","40","0","12","133","72","25","22","67","44","19","22","108","66"
"1500000US060371066452","Block Group 2, Census Tract 1066.45, Los Angeles County, California","653","86","39","44","22","21","11","16","14","18","0","12","13","16","8","12","0","12","9","15","17","16","10","12","81","46","112","75","116","54","46","29","155","55"
"1500000US060371066461","Block Group 1, Census Tract 1066.46, Los Angeles County, California","603","54","20","24","0","12","51","39","0","12","6","9","11","11","7","10","10","12","4","6","25","32","49","29","89","35","78","40","50","28","117","51","86","42"
"1500000US060371066462","Block Group 2, Census Tract 1066.46, Los Angeles County, California","364","45","7","9","0","12","0","12","0","12","11","13","0","12","0","12","0","12","36","30","4","7","32","29","41","31","105","35","28","23","62","31","38","31"
"1500000US060371066481","Block Group 1, Census Tract 1066.48, Los Angeles County, California","845","67","41","32","11","18","29","34","31","35","61","44","31","37","3","5","22","22","52","43","57","38","92","52","209","79","74","45","63","44","58","35","11","16"
"1500000US060371066482","Block Group 2, Census Tract 1066.48, Los Angeles County, California","239","74","9","16","25","29","34","31","43","39","7","8","22","20","0","12","3","6","5","8","0","12","31","41","23","24","7","11","0","12","21","31","9","14"
"1500000US060371066491","Block Group 1, Census Tract 1066.49, Los Angeles County, California","311","60","0","12","12","18","19","24","21","28","19","21","0","12","0","12","28","30","28","26","37","26","15","14","62","30","23","20","36","26","7","11","4","7"
"1500000US060371066492","Block Group 2, Census Tract 1066.49, Los Angeles County, California","386","63","5","8","21","25","0","12","0","12","0","12","23","26","11","14","22","20","16","20","5","8","35","23","41","32","25","19","42","25","73","36","67","28"
"1500000US060371070101","Block Group 1, Census Tract 1070.10, Los Angeles County, California","735","44","21","23","36","35","13","14","5","7","61","42","33","28","29","26","26","29","43","31","46","29","85","36","195","74","67","34","15","15","50","35","10","12"
"1500000US060371070201","Block Group 1, Census Tract 1070.20, Los Angeles County, California","1040","87","24","39","28","26","9","14","36","44","0","12","34","43","28","43","56","55","27","28","34","35","99","68","207","94","201","93","95","62","118","74","44","39"
"1500000US060371070202","Block Group 2, Census Tract 1070.20, Los Angeles County, California","189","81","0","12","0","12","8","12","0","12","0","12","23","27","10","16","16","23","0","12","16","25","10","16","74","68","22","22","0","12","10","15","0","12"
"1500000US060371081011","Block Group 1, Census Tract 1081.01, Los Angeles County, California","777","38","32","34","37","36","0","12","32","21","0","12","21","18","6","8","0","12","10","12","44","27","25","20","91","39","95","40","110","40","69","31","205","58"
"1500000US060371081021","Block Group 1, Census Tract 1081.02, Los Angeles County, California","1217","53","45","39","43","46","22","26","24","28","20","33","11","16","44","34","9","14","47","45","65","56","120","80","157","76","131","51","112","62","199","76","168","67"
"1500000US060371081031","Block Group 1, Census Tract 1081.03, Los Angeles County, California","580","82","0","12","12","19","12","21","0","12","0","12","0","12","0","12","8","13","0","12","6","10","20","23","104","67","82","55","35","26","104","62","197","58"
"1500000US060371081032","Block Group 2, Census Tract 1081.03, Los Angeles County, California","436","74","19","23","0","12","0","12","0","12","5","9","0","12","0","12","0","12","21","31","24","28","26","29","33","29","80","70","42","37","56","47","130","55"
"1500000US060371081041","Block Group 1, Census Tract 1081.04, Los Angeles County, California","570","37","4","6","0","12","0","12","0","12","4","7","14","15","0","12","11","13","40","36","3","6","40","27","43","29","54","37","59","33","120","51","178","58"
"1500000US060371082011","Block Group 1, Census Tract 1082.01, Los Angeles County, California","856","105","0","12","0","12","0","12","20","21","20","22","0","12","32","37","34","33","20","19","112","83","38","49","105","71","116","48","69","47","175","76","115","52"
"1500000US060371082012","Block Group 2, Census Tract 1082.01, Los Angeles County, California","991","108","9","14","0","12","0","12","8","12","0","12","7","11","9","14","24","23","10","15","8","12","50","33","73","54","131","88","183","73","111","45","368","84"
"1500000US060371082021","Block Group 1, Census Tract 1082.02, Los Angeles County, California","2723","138","70","72","0","17","100","65","86","103","89","92","59","55","238","140","18","31","72","77","160","119","213","123","258","124","102","68","245","121","360","121","653","152"
"1500000US060371091001","Block Group 1, Census Tract 1091, Los Angeles County, California","374","58","33","30","6","9","9","11","33","27","44","34","33","35","6","9","12","12","24","29","26","20","19","16","63","27","21","30","10","17","6","9","29","30"
"1500000US060371091002","Block Group 2, Census Tract 1091, Los Angeles County, California","398","55","6","8","0","12","8","14","16","25","22","21","14","15","19","19","14","15","12","12","23","19","20","18","79","36","51","33","12","13","60","38","42","39"
"1500000US060371092001","Block Group 1, Census Tract 1092, Los Angeles County, California","224","73","0","12","0","12","10","20","12","20","0","12","0","12","0","12","0","12","9","14","8","17","18","18","13","19","31","27","55","39","30","25","38","41"
"1500000US060371092002","Block Group 2, Census Tract 1092, Los Angeles County, California","358","94","0","12","0","12","34","42","0","12","7","11","0","12","17","20","30","34","7","10","26","31","5","8","0","12","141","95","29","30","37","32","25","28"
"1500000US060371092003","Block Group 3, Census Tract 1092, Los Angeles County, California","362","80","0","12","5","9","0","12","0","12","0","12","0","12","0","12","59","73","0","12","10","15","18","20","9","17","95","54","77","68","45","40","44","35"
"1500000US060371093001","Block Group 1, Census Tract 1093, Los Angeles County, California","264","67","0","12","0","12","9","13","0","12","14","21","19","20","5","8","29","21","0","12","13","16","8","12","47","30","29","21","26","33","27","21","38","31"
"1500000US060371093002","Block Group 2, Census Tract 1093, Los Angeles County, California","387","74","7","10","0","12","6","8","5","7","46","45","9","10","3","5","4","7","7","13","32","24","16","16","91","50","45","28","55","28","41","39","20","16"
"1500000US060371093003","Block Group 3, Census Tract 1093, Los Angeles County, California","269","53","0","12","24","35","0","12","0","12","24","27","0","12","0","12","20","20","0","12","0","12","23","17","70","40","53","38","14","16","22","17","19","18"
"1500000US060371094001","Block Group 1, Census Tract 1094, Los Angeles County, California","319","74","17","19","0","12","9","14","8","13","0","12","10","16","0","12","0","12","8","12","27","25","27","26","21","24","126","73","45","35","21","17","0","12"
"1500000US060371094002","Block Group 2, Census Tract 1094, Los Angeles County, California","353","91","0","12","6","10","9","13","0","12","0","12","0","12","0","12","60","60","0","12","4","8","0","12","92","79","24","17","45","52","93","71","20","33"
"1500000US060371094003","Block Group 3, Census Tract 1094, Los Angeles County, California","441","79","45","38","26","30","0","12","56","52","69","47","25","20","28","36","14","17","0","12","20","20","6","10","113","75","23","24","0","12","10","15","6","11"
"1500000US060371095001","Block Group 1, Census Tract 1095, Los Angeles County, California","209","87","0","12","0","12","40","50","29","48","20","32","30","48","0","12","19","22","0","12","0","12","8","13","34","30","0","12","0","12","29","33","0","12"
"1500000US060371095002","Block Group 2, Census Tract 1095, Los Angeles County, California","429","99","0","12","56","62","19","22","63","60","26","30","35","52","16","26","9","15","17","19","9","16","63","51","57","53","12","22","18","19","21","24","8","13"
"1500000US060371095003","Block Group 3, Census Tract 1095, Los Angeles County, California","400","104","68","76","12","18","33","52","45","54","32","29","31","50","13","18","0","12","0","12","89","77","28","36","21","23","21","25","7","14","0","12","0","12"
"1500000US060371096011","Block Group 1, Census Tract 1096.01, Los Angeles County, California","142","54","4","8","0","12","0","12","0","12","12","19","0","12","0","12","16","16","5","8","0","12","21","23","27","28","0","12","2","7","31","35","24","34"
"1500000US060371096012","Block Group 2, Census Tract 1096.01, Los Angeles County, California","414","98","9","15","0","12","0","12","7","12","6","11","6","10","0","12","23","25","0","12","9","18","37","46","135","72","2","4","59","30","87","81","34","38"
